n_samples,n_groups,max,distribution,simulation,distribution_truth,distribution_pred,varied,99_perc
800,2,0.03986982419297974,,recall,uniform,uniform,False,0.027272072505204723
1000,2,0.03279747808017647,,recall,uniform,uniform,False,0.025179009799152476
20,3,0.3074484339190221,,recall,uniform,uniform,False,0.22076672450356655
40,3,0.2662990196078432,,recall,uniform,uniform,False,0.16113142559195187
60,3,0.15756443294602407,,recall,uniform,uniform,False,0.11606605875280995
80,3,0.13229745855847813,,recall,uniform,uniform,False,0.10794946322360205
100,3,0.1349460053976287,,recall,uniform,uniform,False,0.09185656217502426
120,3,0.10296027643214467,,recall,uniform,uniform,False,0.08583338594017842
140,3,0.10461076552863763,,recall,uniform,uniform,False,0.08181918328365362
160,3,0.09675775392253427,,recall,uniform,uniform,False,0.07059075661134308
180,3,0.08720493085705666,,recall,uniform,uniform,False,0.06816950141396616
200,3,0.08114291272805618,,recall,uniform,uniform,False,0.06746065357618765
220,3,0.08885356512774856,,recall,uniform,uniform,False,0.06190683447867136
240,3,0.08487119117841363,,recall,uniform,uniform,False,0.05899790572354186
260,3,0.07498276848503815,,recall,uniform,uniform,False,0.05983977314994242
280,3,0.0640780047567795,,recall,uniform,uniform,False,0.057077893976085356
300,3,0.07137698537263445,,recall,uniform,uniform,False,0.05431389250623245
400,3,0.06696248985054482,,recall,uniform,uniform,False,0.04526486750698447
600,3,0.04695826856390445,,recall,uniform,uniform,False,0.03799850295035231
800,3,0.04046348845148873,,recall,uniform,uniform,False,0.030264170947786398
1000,3,0.03885290305036854,,recall,uniform,uniform,False,0.030013859746387844
20,6,0.3009792350848385,,recall,uniform,uniform,False,0.2527236647311445
40,6,0.2680288102701896,,recall,uniform,uniform,False,0.18063522536490906
60,6,0.16537757330147218,,recall,uniform,uniform,False,0.138478745313629
80,6,0.14680766813931667,,recall,uniform,uniform,False,0.12014285606946569
100,6,0.12877731798784425,,recall,uniform,uniform,False,0.10983160921652214
120,6,0.12829911517911927,,recall,uniform,uniform,False,0.08528344243701791
140,6,0.12425823232167732,,recall,uniform,uniform,False,0.08930258324446196
160,6,0.10921148628848576,,recall,uniform,uniform,False,0.08657269739371479
180,6,0.10068336984034079,,recall,uniform,uniform,False,0.07694808488192495
200,6,0.08462275340059444,,recall,uniform,uniform,False,0.07125454630926194
220,6,0.08683853810370876,,recall,uniform,uniform,False,0.06848872179266595
240,6,0.08757615057816326,,recall,uniform,uniform,False,0.06402304441312665
260,6,0.0843804792693548,,recall,uniform,uniform,False,0.05969693539568969
280,6,0.0908410610021988,,recall,uniform,uniform,False,0.062908682263813
300,6,0.07411016621515787,,recall,uniform,uniform,False,0.06134567849094929
400,6,0.07751696519795642,,recall,uniform,uniform,False,0.05367445003749316
600,6,0.046065596329411096,,recall,uniform,uniform,False,0.03935337357743495
800,6,0.051555126906548565,,recall,uniform,uniform,False,0.03482286872702851
1000,6,0.03859240356579979,,recall,uniform,uniform,False,0.031409243859410456
20,8,0.33435316028110074,,recall,uniform,uniform,False,0.2522050427909649
40,8,0.24445512455380874,,recall,uniform,uniform,False,0.1641086949329121
60,8,0.20228907018508313,,recall,uniform,uniform,False,0.14382852655978065
80,8,0.17694471830259617,,recall,uniform,uniform,False,0.12666937131058628
100,8,0.1634711352004488,,recall,uniform,uniform,False,0.0964962804040026
120,8,0.14154386075980108,,recall,uniform,uniform,False,0.10103039164813453
140,8,0.1345258969831834,,recall,uniform,uniform,False,0.09778351610467909
160,8,0.09949813397448587,,recall,uniform,uniform,False,0.08205754431005674
180,8,0.11144881553400815,,recall,uniform,uniform,False,0.07979010620822372
200,8,0.08930842828772839,,recall,uniform,uniform,False,0.07449995012872865
220,8,0.09227207687917682,,recall,uniform,uniform,False,0.073125705978568
240,8,0.08919253746924449,,recall,uniform,uniform,False,0.0718706179085436
260,8,0.0802503062025306,,recall,uniform,uniform,False,0.06197775231359171
280,8,0.07806348982986522,,recall,uniform,uniform,False,0.0652960503950696
300,8,0.07860921476895799,,recall,uniform,uniform,False,0.0603090835115047
400,8,0.07051003273813022,,recall,uniform,uniform,False,0.05251305442047893
600,8,0.05451217128051844,,recall,uniform,uniform,False,0.04162507183971383
800,8,0.04297570000052095,,recall,uniform,uniform,False,0.03884339141677444
1000,8,0.042521021111768725,,recall,uniform,uniform,False,0.03386408911705851
20,20,0.3730782976110976,,recall,uniform,uniform,False,0.258149968013997
40,20,0.2173373525783741,,recall,uniform,uniform,False,0.17513761960365556
60,20,0.19646319389344657,,recall,uniform,uniform,False,0.14067307611067914
80,20,0.1604078272745422,,recall,uniform,uniform,False,0.12165309256244893
100,20,0.13111090962241015,,recall,uniform,uniform,False,0.10816272466597883
120,20,0.12316825474898285,,recall,uniform,uniform,False,0.10016109963778407
140,20,0.11528156093191777,,recall,uniform,uniform,False,0.0939824790212484
160,20,0.10927971219141866,,recall,uniform,uniform,False,0.08720917340884493
180,20,0.10177439765773172,,recall,uniform,uniform,False,0.08117772259587798
200,20,0.1087304874968032,,recall,uniform,uniform,False,0.0838307558616157
220,20,0.1002525681443952,,recall,uniform,uniform,False,0.07857683704094966
240,20,0.09219345556687542,,recall,uniform,uniform,False,0.07130642080201383
260,20,0.08597615281635015,,recall,uniform,uniform,False,0.06462270854633553
280,20,0.09992062448710043,,recall,uniform,uniform,False,0.06918677997571661
300,20,0.0891769275682156,,recall,uniform,uniform,False,0.06443210257694945
400,20,0.06741173938473638,,recall,uniform,uniform,False,0.05673307083605517
600,20,0.053938429227036844,,recall,uniform,uniform,False,0.04373874142062612
800,20,0.053286168102858966,,recall,uniform,uniform,False,0.03977471779654659
1000,20,0.03915861172577134,,recall,uniform,uniform,False,0.03203915825991769
20,30,0.4450651967757231,,recall,uniform,uniform,False,0.26128124005188275
40,30,0.2166673375602216,,recall,uniform,uniform,False,0.16861069929929132
60,30,0.17666689329174012,,recall,uniform,uniform,False,0.14219767531197752
80,30,0.1841706036545575,,recall,uniform,uniform,False,0.12491130861311364
100,30,0.12805904546786057,,recall,uniform,uniform,False,0.10929899994230784
120,30,0.14254604851971264,,recall,uniform,uniform,False,0.0914703434882269
140,30,0.1256659730356261,,recall,uniform,uniform,False,0.09128892117352853
160,30,0.14003483671340322,,recall,uniform,uniform,False,0.089212517830615
180,30,0.11159863566789038,,recall,uniform,uniform,False,0.08162332005428251
200,30,0.09646492478860441,,recall,uniform,uniform,False,0.07403201408013262
220,30,0.10900542168108746,,recall,uniform,uniform,False,0.07446324674862748
240,30,0.08197248690291514,,recall,uniform,uniform,False,0.06958514973486671
260,30,0.08720260773201152,,recall,uniform,uniform,False,0.06646938854321664
280,30,0.07908071592846433,,recall,uniform,uniform,False,0.06240547688438004
300,30,0.07620855706048549,,recall,uniform,uniform,False,0.0613011190351243
400,30,0.06516537369947084,,recall,uniform,uniform,False,0.05230856344966756
600,30,0.054349862553148554,,recall,uniform,uniform,False,0.043005610600929896
800,30,0.05934227936843417,,recall,uniform,uniform,False,0.040897279644331465
1000,30,0.048147053807446605,,recall,uniform,uniform,False,0.03494790415609602
20,2,0.20833333333333331,,recall,uniform,sparse,False,0.17999635087135085
40,2,0.1529630500218736,,recall,uniform,sparse,False,0.12397812262312206
60,2,0.1121373836891078,,recall,uniform,sparse,False,0.0936358166874006
80,2,0.0934942446155097,,recall,uniform,sparse,False,0.07533288990960796
100,2,0.09079895037555585,,recall,uniform,sparse,False,0.07156694732535687
120,2,0.09243974720905995,,recall,uniform,sparse,False,0.059628446244389274
140,2,0.07099703086545192,,recall,uniform,sparse,False,0.05976917398469568
160,2,0.05827181613261975,,recall,uniform,sparse,False,0.051617627041983506
180,2,0.06464329250968798,,recall,uniform,sparse,False,0.05147373807597797
200,2,0.06239772214832512,,recall,uniform,sparse,False,0.048445298588128044
220,2,0.061888555823248814,,recall,uniform,sparse,False,0.04772916292391498
240,2,0.06280866822578474,,recall,uniform,sparse,False,0.04627309254370748
260,2,0.051782984545193506,,recall,uniform,sparse,False,0.0398063997020392
280,2,0.04828900533195368,,recall,uniform,sparse,False,0.041119537962026345
300,2,0.05468087864367649,,recall,uniform,sparse,False,0.038604988746965795
400,2,0.04222495829335027,,recall,uniform,sparse,False,0.03405028287315761
600,2,0.040126311914878365,,recall,uniform,sparse,False,0.026404487693823923
800,2,0.02841991588747822,,recall,uniform,sparse,False,0.023128736769908495
1000,2,0.028263655576102387,,recall,uniform,sparse,False,0.020395198085232047
20,3,0.29152097902097907,,recall,uniform,sparse,False,0.21014060733942697
40,3,0.17358225108225106,,recall,uniform,sparse,False,0.13520373769375782
60,3,0.13072756977367173,,recall,uniform,sparse,False,0.10186845297964404
80,3,0.10744315100287,,recall,uniform,sparse,False,0.09344163301536638
100,3,0.09868602023774437,,recall,uniform,sparse,False,0.07701294849210895
120,3,0.08773064033305628,,recall,uniform,sparse,False,0.07585061613954902
140,3,0.10498714951296878,,recall,uniform,sparse,False,0.06876057575778693
160,3,0.0837776923428416,,recall,uniform,sparse,False,0.06173832733767765
180,3,0.08009724813970096,,recall,uniform,sparse,False,0.06236651749076609
200,3,0.06363502414436806,,recall,uniform,sparse,False,0.0535022771157237
220,3,0.06764341322762452,,recall,uniform,sparse,False,0.05070903200828003
240,3,0.06816898613586231,,recall,uniform,sparse,False,0.049704004000414255
260,3,0.06965061736092132,,recall,uniform,sparse,False,0.04917164882059399
280,3,0.06192107386356749,,recall,uniform,sparse,False,0.04879935324668093
300,3,0.05466153802326684,,recall,uniform,sparse,False,0.04696806823400287
400,3,0.04631395769049318,,recall,uniform,sparse,False,0.037020588717601194
600,3,0.05822133027269788,,recall,uniform,sparse,False,0.03105009445431721
800,3,0.038705648917335855,,recall,uniform,sparse,False,0.02703526468665628
1000,3,0.03557633327929399,,recall,uniform,sparse,False,0.023868895122200726
20,6,0.2850649350649351,,recall,uniform,sparse,False,0.23126915983366592
40,6,0.17781352137324036,,recall,uniform,sparse,False,0.14085097607386848
60,6,0.1804260035766015,,recall,uniform,sparse,False,0.12123175231631107
80,6,0.12747464863141617,,recall,uniform,sparse,False,0.10060149558377496
100,6,0.11444316189076159,,recall,uniform,sparse,False,0.09194935332072839
120,6,0.10298988137406506,,recall,uniform,sparse,False,0.08061489381758484
140,6,0.0941835626419022,,recall,uniform,sparse,False,0.07026906303987548
160,6,0.09194930828495673,,recall,uniform,sparse,False,0.06780334156123001
180,6,0.07729007590077644,,recall,uniform,sparse,False,0.06309962934994745
200,6,0.09491155329405651,,recall,uniform,sparse,False,0.05733475280924336
220,6,0.0801931833415484,,recall,uniform,sparse,False,0.059627178365875666
240,6,0.08682907196149031,,recall,uniform,sparse,False,0.05632637711694064
260,6,0.07029472973548789,,recall,uniform,sparse,False,0.05026894406387261
280,6,0.060304214535441186,,recall,uniform,sparse,False,0.048946772858925465
300,6,0.0674517216201268,,recall,uniform,sparse,False,0.04759446672851699
400,6,0.05672180388111661,,recall,uniform,sparse,False,0.0442788410245585
600,6,0.041700537411634875,,recall,uniform,sparse,False,0.034579979104328876
800,6,0.04202964973865708,,recall,uniform,sparse,False,0.03113823278879684
1000,6,0.039470743996658675,,recall,uniform,sparse,False,0.029127932245474417
20,8,0.2903273809523809,,recall,uniform,sparse,False,0.2171471232020013
40,8,0.2021245510196457,,recall,uniform,sparse,False,0.14239621659718316
60,8,0.17535742747394734,,recall,uniform,sparse,False,0.12028857782670624
80,8,0.1374789844449699,,recall,uniform,sparse,False,0.10755800201618727
100,8,0.1470607912492864,,recall,uniform,sparse,False,0.09728500348241793
120,8,0.10988247913137084,,recall,uniform,sparse,False,0.07937782537228996
140,8,0.09513286022709555,,recall,uniform,sparse,False,0.0769698593354985
160,8,0.082295251046895,,recall,uniform,sparse,False,0.06753662943951341
180,8,0.10832870384488963,,recall,uniform,sparse,False,0.06833206211544053
200,8,0.0816802637101505,,recall,uniform,sparse,False,0.0626624536811926
220,8,0.0758189494120741,,recall,uniform,sparse,False,0.060830971717778175
240,8,0.0805184687751635,,recall,uniform,sparse,False,0.0600511641456879
260,8,0.07497848401696888,,recall,uniform,sparse,False,0.05164487698682992
280,8,0.06739417093861011,,recall,uniform,sparse,False,0.05214806229300005
300,8,0.06218828427999745,,recall,uniform,sparse,False,0.04746223547049521
400,8,0.05935991807947305,,recall,uniform,sparse,False,0.042242851927582925
600,8,0.05568115353817382,,recall,uniform,sparse,False,0.03831041845975914
800,8,0.0439256943070615,,recall,uniform,sparse,False,0.029192703333695405
1000,8,0.03810387015904712,,recall,uniform,sparse,False,0.029871420725333345
20,20,0.2864299565980237,,recall,uniform,sparse,False,0.21815804114911674
40,20,0.19399666504764856,,recall,uniform,sparse,False,0.1527230621138305
60,20,0.15947172167155416,,recall,uniform,sparse,False,0.12213515418300647
80,20,0.14532818044087872,,recall,uniform,sparse,False,0.10493066284097861
100,20,0.13400331250598993,,recall,uniform,sparse,False,0.1026782387326282
120,20,0.11207196827504101,,recall,uniform,sparse,False,0.08613389590232366
140,20,0.09839182718799372,,recall,uniform,sparse,False,0.08135968205976234
160,20,0.0880443618263608,,recall,uniform,sparse,False,0.06981581289683259
180,20,0.08792189263655342,,recall,uniform,sparse,False,0.07452061024591032
200,20,0.08132491346505749,,recall,uniform,sparse,False,0.06506661359787606
220,20,0.08355490429883264,,recall,uniform,sparse,False,0.058637105287896
240,20,0.08129831298394807,,recall,uniform,sparse,False,0.06058208834322823
260,20,0.080317486201918,,recall,uniform,sparse,False,0.05831780053695985
280,20,0.06315570663618103,,recall,uniform,sparse,False,0.05300892419136687
300,20,0.06848048494495385,,recall,uniform,sparse,False,0.05361181224774811
400,20,0.0660716127391352,,recall,uniform,sparse,False,0.049361635017436484
600,20,0.05412536267446513,,recall,uniform,sparse,False,0.037884179770918465
800,20,0.03805669378219434,,recall,uniform,sparse,False,0.031096756216830036
1000,20,0.0386040894004292,,recall,uniform,sparse,False,0.02754421078777588
20,30,0.31441197753723904,,recall,uniform,sparse,False,0.22923931924710683
40,30,0.24266545152138888,,recall,uniform,sparse,False,0.15094344175118463
60,30,0.16255892065870436,,recall,uniform,sparse,False,0.11835950361305296
80,30,0.15194137207308545,,recall,uniform,sparse,False,0.10572554396278366
100,30,0.1257365506249536,,recall,uniform,sparse,False,0.09735767543228475
120,30,0.10079312928103379,,recall,uniform,sparse,False,0.09068834381574992
140,30,0.10097666216616125,,recall,uniform,sparse,False,0.0782103729880356
160,30,0.11106281539538274,,recall,uniform,sparse,False,0.07459171083416696
180,30,0.08713177754931156,,recall,uniform,sparse,False,0.07417721583427533
200,30,0.09472851293740248,,recall,uniform,sparse,False,0.06660800006433831
220,30,0.08027702061784794,,recall,uniform,sparse,False,0.06656562439542811
240,30,0.08462688207997504,,recall,uniform,sparse,False,0.062098435896339656
260,30,0.0936696866208942,,recall,uniform,sparse,False,0.05869062591977396
280,30,0.07379363536954545,,recall,uniform,sparse,False,0.05690213918913157
300,30,0.07091282713232622,,recall,uniform,sparse,False,0.055305482684331095
400,30,0.06952514034461793,,recall,uniform,sparse,False,0.05152569386243697
600,30,0.04908966176694746,,recall,uniform,sparse,False,0.03821432727247964
800,30,0.040916102348386996,,recall,uniform,sparse,False,0.03469511254612911
1000,30,0.03279005834674373,,recall,uniform,sparse,False,0.027074488485244675
20,2,0.4166666666666667,,recall,sparse,uniform,False,0.3196866861447095
40,2,0.3413051090001218,,recall,sparse,uniform,False,0.2688696793990223
60,2,0.30563241106719363,,recall,sparse,uniform,False,0.23871245452340528
80,2,0.2651532697197089,,recall,sparse,uniform,False,0.18692094395729306
100,2,0.20657246716697936,,recall,sparse,uniform,False,0.15813234716712463
120,2,0.20015981958297613,,recall,sparse,uniform,False,0.15318586002073473
140,2,0.16117224950160264,,recall,sparse,uniform,False,0.12366750918903736
160,2,0.18894246875402654,,recall,sparse,uniform,False,0.11441803121370538
180,2,0.15046490298951798,,recall,sparse,uniform,False,0.11181235937869502
200,2,0.15406034421400305,,recall,sparse,uniform,False,0.1040129515833295
220,2,0.1662038610663409,,recall,sparse,uniform,False,0.09844694446851976
240,2,0.10254762900161848,,recall,sparse,uniform,False,0.08858153813876193
260,2,0.09837849153580713,,recall,sparse,uniform,False,0.08398777866854207
280,2,0.11794649731082896,,recall,sparse,uniform,False,0.0938627107171546
300,2,0.11857483983118702,,recall,sparse,uniform,False,0.08415709425934069
400,2,0.10859271324010583,,recall,sparse,uniform,False,0.06449100791267408
600,2,0.07171009359808045,,recall,sparse,uniform,False,0.05340297078583154
